year,skills,employed,newCode,tenure,smoothedAge,q1,q2
1996,2,0,21,2,7,12.27998,5.720016
1996,2,0,21,3,7,13.5636,6.436402
1996,2,0,21,4,7,15.61035,4.389651
1996,2,0,21,5,7,6.735163,1.264837
1996,2,0,21,0,8,24.29998,3.700024
1996,2,0,21,1,8,37.02497,5.975025
1996,2,0,21,2,8,26.45159,2.548408
1996,2,0,21,3,8,22.95254,2.047465
1996,2,0,21,4,8,16.07299,4.927015
1996,2,0,21,5,8,4.966865,2.033135
1996,2,0,21,0,9,27.68688,3.313124
1996,2,0,21,1,9,28.19768,1.80232
1996,2,0,21,2,9,11.29765,1.70235
1996,2,0,21,3,9,16.17192,2.828076
1996,2,0,21,4,9,21.50139,3.498608
1996,2,0,21,5,9,11.27385,6.72615
1996,2,0,21,0,10,14.89176,.10824
1996,2,0,21,1,10,20.97789,.02211
1996,2,0,21,2,10,20.96412,.03588
1996,2,0,21,3,10,10.30486,1.69514
1996,2,0,21,4,10,21.63434,4.365656
1996,2,0,21,5,10,5.937925,2.062075
1996,2,0,21,0,11,7.99901,.00099
1996,2,0,21,1,11,9.99976,.00024
1996,2,0,21,2,11,6.99946,.00054
1996,2,0,21,4,11,10.83646,.16354
1996,2,0,21,5,11,6.8161,.1839
1996,2,0,22,0,0,19.21008,22.78992
1996,2,0,22,1,0,11.89441,2.105592
1996,2,0,22,2,0,9.695992,11.30401
1996,2,0,22,3,0,21.8067,13.1933
1996,2,0,22,4,0,8.238165,9.761835
1996,2,0,22,5,0,3.186908,8.813092
1996,2,0,22,0,1,19.08476,15.91524
1996,2,0,22,1,1,13.52925,6.470746
1996,2,0,22,2,1,10.87522,4.12478
1996,2,0,22,3,1,3.643995,6.356005
1996,2,0,22,4,1,2.081043,3.918957
1996,2,0,22,0,2,24.56495,20.43505
1996,2,0,22,1,2,20.47996,4.520039
1996,2,0,22,2,2,10.6104,5.389599
1996,2,0,22,3,2,4.732799,5.267201
1996,2,0,22,0,3,17.69676,10.30324
1996,2,0,22,1,3,13.9033,5.096698
1996,2,0,22,2,3,11.77374,5.226263
1996,2,0,22,3,3,2.383453,4.616547
1996,2,0,22,4,3,4.024141,1.975859
1996,2,0,22,5,3,9.75489,1.24511
1996,2,0,22,0,4,22.96878,6.031215
1996,2,0,22,1,4,11.8439,4.156103
1996,2,0,22,2,4,2.994343,3.005657
1996,2,0,22,3,4,3.450095,4.549905
1996,2,0,22,4,4,1.919541,4.080459
1996,2,0,22,0,5,12.9826,9.017395
1996,2,0,22,1,5,7.61435,1.38565
1996,2,0,22,3,5,2.846821,3.153179
1996,2,0,22,4,5,7.392476,3.607524
1996,2,0,22,0,6,13.63188,5.36812
1996,2,0,22,1,6,16.85234,3.147657
1996,2,0,22,2,6,6.97351,3.02649
1996,2,0,22,3,6,4.74747,2.25253
1996,2,0,22,4,6,5.548737,3.451263
1996,2,0,22,0,7,20.12844,5.871564
1996,2,0,22,1,7,13.33151,2.668485
1996,2,0,22,2,7,8.75124,.2487601
1996,2,0,22,4,7,4.00623,1.99377
1996,2,0,22,0,8,12.38352,4.61648
1996,2,0,22,1,8,14.47235,2.52765
1996,2,0,22,2,8,3.77987,5.22013
1996,2,0,22,3,8,4.125879,2.874121
1996,2,0,22,4,8,5.346288,4.653712
1996,2,0,22,0,9,12.52534,7.474657
1996,2,0,22,1,9,10.02439,1.975606
1996,2,0,22,2,9,8.831391,1.168609
1996,2,0,22,4,9,3.355441,3.644559
1996,2,0,22,0,10,4.72588,2.27412
1996,2,0,22,4,10,5.846771,2.153229
1996,2,0,23,0,0,4.671273,3.328727
1996,2,0,23,1,0,9.72077,2.27923
1996,2,0,23,0,1,5.8498,3.1502
1996,2,0,23,1,1,9.621247,2.378753
1996,2,0,23,0,2,11.57238,2.427619
1996,2,0,23,1,2,7.623788,1.376212
1996,2,0,23,3,2,5.443061,2.556939
1996,2,0,23,0,3,4.125173,2.874828
1996,2,0,23,1,3,6.197214,1.802786
1996,2,0,23,1,4,8.74251,.25749
1996,2,0,23,2,4,4.21737,1.78263
1996,2,0,23,4,4,5.83863,.16137
1996,2,0,23,0,5,6.94876,1.05124
1996,2,0,23,1,5,12.84484,2.155163
1996,2,0,23,0,6,11.32652,1.673475
1996,2,0,23,1,6,12.31827,3.681728
1996,2,0,23,2,6,5.481252,2.518748
1996,2,0,23,3,6,7.29492,1.70508
1996,2,0,23,0,7,12.04967,2.950334
1996,2,0,23,1,7,6.77162,.22838
1996,2,0,23,3,7,4.070884,3.929116
1996,2,0,23,4,7,6.830293,3.169707
1996,2,0,23,0,8,8.93238,.06762
1996,2,0,23,1,8,15.64217,1.35783
1996,2,0,23,2,8,4.68174,2.31826
1996,2,0,23,3,8,3.848129,3.151871
1996,2,0,23,1,9,7.9341,.0659
1996,2,0,23,2,9,4.977659,1.022341
1996,2,0,23,4,9,6.59657,1.40343
1996,2,0,23,1,10,5.89662,.10338
1996,2,0,23,2,10,5.62372,.37628
1996,2,0,24,0,0,102.1664,30.83364
1996,2,0,24,1,0,71.37117,30.62883
1996,2,0,24,2,0,18.59099,15.40901
1996,2,0,24,3,0,5.986242,5.013758
1996,2,0,24,0,1,144.234,47.76599
1996,2,0,24,1,1,102.1557,39.8443
1996,2,0,24,2,1,36.25127,8.748733
1996,2,0,24,3,1,20.69534,12.30466
1996,2,0,24,4,1,7.132841,3.867159
1996,2,0,24,5,1,4.115501,3.884499
1996,2,0,24,0,2,157.4666,48.53344
1996,2,0,24,1,2,104.3023,37.69767
1996,2,0,24,2,2,46.7145,19.2855
1996,2,0,24,3,2,19.795,7.204999
1996,2,0,24,4,2,14.53132,7.468679
1996,2,0,24,5,2,9.437458,3.562542
1996,2,0,24,0,3,142.1673,25.83274
1996,2,0,24,1,3,84.93653,27.06347
1996,2,0,24,2,3,42.83938,11.16062
1996,2,0,24,3,3,16.18047,4.819528
1996,2,0,24,4,3,14.29942,3.700584
1996,2,0,24,5,3,10.811,5.189001
1996,2,0,24,0,4,94.38875,21.61125
1996,2,0,24,1,4,85.85178,10.14822
1996,2,0,24,2,4,27.98462,9.015376
1996,2,0,24,3,4,16.06111,3.938888
1996,2,0,24,4,4,5.907668,2.092332
1996,2,0,24,5,4,12.94534,2.054659
1996,2,0,24,0,5,66.44755,11.55245
1996,2,0,24,1,5,46.90591,12.09409
1996,2,0,24,2,5,11.00551,6.994494
1996,2,0,24,3,5,10.42282,2.577181
1996,2,0,24,4,5,5.4142,3.5858
1996,2,0,24,5,5,13.06488,.93512
1996,2,0,24,0,6,70.14017,10.85983
1996,2,0,24,1,6,44.54081,4.459192
1996,2,0,24,2,6,18.92123,3.07877
1996,2,0,24,3,6,15.0481,1.9519
1996,2,0,24,4,6,7.802822,4.197178
1996,2,0,24,5,6,8.99997,.00003
1996,2,0,24,0,7,66.42281,7.577193
1996,2,0,24,1,7,54.88876,3.111236
1996,2,0,24,2,7,21.01862,2.981384
1996,2,0,24,3,7,7.57016,1.42984
1996,2,0,24,4,7,13.85758,.1424201
1996,2,0,24,5,7,13.97252,.02748
1996,2,0,24,0,8,70.68577,4.31423
1996,2,0,24,1,8,50.45451,2.545493
1996,2,0,24,2,8,16.68554,1.31446
1996,2,0,24,3,8,12.12261,1.877388
1996,2,0,24,4,8,14.28467,3.715329
1996,2,0,24,5,8,11.26247,.7375301
1996,2,0,24,0,9,41.94541,3.05459
1996,2,0,24,1,9,37.32697,.67303
1996,2,0,24,2,9,21.90546,.0945401
1996,2,0,24,3,9,19.00374,.9962599
1996,2,0,24,4,9,27.87475,4.125251
1996,2,0,24,5,9,23.99927,.00073
1996,2,0,24,0,10,28.70977,1.290234
1996,2,0,24,1,10,20.99534,.00466
1996,2,0,24,2,10,10.9852,.0148
1996,2,0,24,3,10,9.46556,.53444
1996,2,0,24,4,10,18.95171,.0482899
1996,2,0,24,5,10,10,0
1996,2,0,24,0,11,7.99468,.00532
1996,2,0,24,1,11,18.99503,.00497
1996,2,0,24,3,11,8.99723,.00277
1996,2,0,24,4,11,9.999,.001
1996,2,0,24,5,11,7,0
1996,2,0,25,0,0,16.60628,11.39372
1996,2,0,25,1,0,14.46036,5.539637
1996,2,0,25,2,0,1.265984,4.734016
1996,2,0,25,0,1,19.67671,4.323287
1996,2,0,25,1,1,6.516666,4.483334
1996,2,0,25,2,1,4.980615,2.019385
1996,2,0,25,0,2,23.27869,7.721306
1996,2,0,25,1,2,9.184568,4.815432
1996,2,0,25,0,3,22.93388,8.06612
1996,2,0,25,1,3,7.780448,3.219552
1996,2,0,25,0,4,13.70237,1.297628
1996,2,0,25,1,4,4.052972,1.947028
1996,2,0,25,0,5,7.193254,5.806746
1996,2,0,25,0,6,17.69795,1.30205
1996,2,0,25,1,6,8.4173,.5827001
1996,2,0,25,0,7,8.37957,1.62043
1996,2,0,25,1,7,9.54098,2.45902
1996,2,0,25,0,8,7.19066,1.80934
1996,2,0,25,0,9,8.60181,1.39819
1996,2,0,25,1,9,10.58526,.41474
1996,2,0,26,0,1,11.61854,1.381463
1996,2,0,26,0,2,9.07218,3.92782
1996,2,0,26,0,3,6.559694,4.440306
1996,2,0,26,1,3,3.898503,2.101497
1996,2,0,26,0,4,15.24998,5.750019
1996,2,0,26,1,4,4.015633,1.984367
1996,2,0,26,0,5,8.78422,2.21578
1996,2,0,26,0,6,8.982063,4.017937
1996,2,0,26,1,6,5.99994,.00006
1996,2,0,26,0,7,9.462649,3.537351
1996,2,0,26,1,7,5.26071,1.73929
1996,2,0,26,0,8,7.120717,6.879283
1996,2,0,26,1,8,6.92094,1.07906
1996,2,0,26,0,9,13.72581,6.274188
1996,2,0,26,1,9,4.200265,1.799735
1996,2,0,26,0,10,5.917129,2.082871
1996,2,0,27,1,3,6.104431,1.895569
1996,2,0,27,1,4,.6640619,5.335938
1996,2,0,28,0,7,4.94552,1.05448
1996,2,0,28,1,8,4.17913,1.82087
1996,2,0,29,0,0,24.29041,5.70959
1996,2,0,29,1,0,8.985877,3.014123
1996,2,0,29,0,1,33.78384,14.21616
1996,2,0,29,1,1,9.947419,5.052581
1996,2,0,29,2,1,4.327166,3.672834
1996,2,0,29,3,1,5.99481,.00519
1996,2,0,29,0,2,34.7173,17.2827
1996,2,0,29,1,2,20.3541,7.645899
1996,2,0,29,2,2,16.10148,3.898523
1996,2,0,29,3,2,5.122867,1.877133
1996,2,0,29,4,2,2.918688,3.081312
1996,2,0,29,0,3,30.25526,15.74474
1996,2,0,29,1,3,11.47053,6.529469
1996,2,0,29,2,3,10.91097,3.089029
1996,2,0,29,3,3,5.08296,.91704
1996,2,0,29,4,3,4.984452,2.015548
1996,2,0,29,0,4,30.07508,9.92492
1996,2,0,29,1,4,12.32394,4.676063
1996,2,0,29,3,4,7.82036,1.17964
1996,2,0,29,0,5,28.80944,7.190557
1996,2,0,29,1,5,14.07084,4.929157
1996,2,0,29,2,5,3.012303,2.987697
1996,2,0,29,5,5,6.9829,.0171
1996,2,0,29,0,6,15.96782,6.032179
1996,2,0,29,1,6,7.891213,4.108787
1996,2,0,29,0,7,19.22589,7.774112
1996,2,0,29,1,7,9.09697,4.90303
1996,2,0,29,2,7,10.10818,3.891822
1996,2,0,29,3,7,1.977897,4.022103
1996,2,0,29,0,8,18.79323,5.206766
1996,2,0,29,1,8,7.524244,2.475756
1996,2,0,29,2,8,5.225905,2.774095
1996,2,0,29,4,8,4.91909,1.08091
1996,2,0,29,0,9,19.816,2.184004
1996,2,0,29,1,9,5.634779,2.365221
1996,2,0,29,2,9,5.718801,6.281199
1996,2,0,29,4,9,6.580932,1.419068
1996,2,0,29,0,10,6.75983,1.24017
1996,2,0,29,3,10,4.040454,1.959546
1996,2,0,29,0,11,6.208,.7919999
1996,2,0,30,0,0,2.658282,4.341718
1996,2,0,30,1,0,6.088384,5.911616
1996,2,0,30,0,1,11.47762,6.522379
1996,2,0,30,1,1,6.015746,7.984254
1996,2,0,30,2,1,3.807624,2.192376
1996,2,0,30,0,2,7.98191,10.01809
1996,2,0,30,1,2,20.94492,12.05507
1996,2,0,30,2,2,6.645293,5.354707
1996,2,0,30,3,2,3.991032,2.008968
1996,2,0,30,0,3,12.43755,2.562445
1996,2,0,30,1,3,9.830619,6.169381
1996,2,0,30,2,3,7.048194,5.951806
1996,2,0,30,0,4,5.404428,2.595572
1996,2,0,30,1,4,16.77321,8.226788
1996,2,0,30,2,4,5.700283,4.299717
1996,2,0,30,0,5,14.20283,5.797168
1996,2,0,30,1,5,8.151844,5.848155
1996,2,0,30,2,5,2.50747,4.49253
1996,2,0,30,3,5,2.745123,3.254876
1996,2,0,30,0,6,7.793388,3.206612
1996,2,0,30,1,6,17.97806,1.021937
1996,2,0,30,2,6,7.005999,2.994001
1996,2,0,30,0,7,10.90104,5.098961
1996,2,0,30,1,7,26.85224,3.147763
1996,2,0,30,2,7,9.998973,4.001027
1996,2,0,30,0,8,14.05726,1.942741
1996,2,0,30,1,8,28.76799,2.232005
1996,2,0,30,2,8,12.68326,3.316743
1996,2,0,30,3,8,7.308106,4.691894
1996,2,0,30,4,8,6.27717,8.72283
1996,2,0,30,0,9,16.56456,1.435442
1996,2,0,30,1,9,19.19599,2.804008
1996,2,0,30,2,9,17.86241,1.137586
1996,2,0,30,4,9,3.94738,5.05262
1996,2,0,30,5,9,7.01314,.98686
1996,2,0,30,0,10,8.95578,.04422
1996,2,0,30,1,10,13.94524,.05476
1996,2,0,30,4,10,7.92128,.07872
1996,2,0,30,0,11,6.99999,.00001
1996,2,0,30,1,11,5.99655,.00345
1996,2,0,31,0,0,30.36883,11.63117
1996,2,0,31,1,0,18.34316,10.65684
1996,2,0,31,2,0,12.2793,2.720704
1996,2,0,31,3,0,5.061407,3.938594
1996,2,0,31,0,1,44.89117,16.10883
1996,2,0,31,1,1,20.84356,8.156443
1996,2,0,31,2,1,13.32871,1.671288
1996,2,0,31,3,1,4.05295,1.94705
1996,2,0,31,4,1,3.577283,2.422717
1996,2,0,31,0,2,33.40151,9.598494
1996,2,0,31,1,2,25.21869,9.781307
1996,2,0,31,2,2,10.33587,2.66413
1996,2,0,31,3,2,2.995298,3.004702
1996,2,0,31,0,3,31.96499,14.03501
1996,2,0,31,1,3,28.66514,7.334861
1996,2,0,31,2,3,13.84705,3.15295
1996,2,0,31,3,3,3.238861,2.76114
1996,2,0,31,4,3,4.104678,1.895322
1996,2,0,31,0,4,28.59705,5.402948
1996,2,0,31,1,4,10.87863,4.121365
1996,2,0,31,2,4,7.64666,4.35334
1996,2,0,31,3,4,9.21953,.78047
1996,2,0,31,4,4,5.81327,2.18673
1996,2,0,31,0,5,17.04557,4.954432
1996,2,0,31,1,5,9.950827,2.049173
1996,2,0,31,2,5,6.05959,.94041
1996,2,0,31,3,5,4.24629,1.75371
1996,2,0,31,0,6,14.82847,8.171533
1996,2,0,31,1,6,9.706919,2.293081
1996,2,0,31,2,6,6.918511,1.081489
1996,2,0,31,3,6,9.77653,.22347
1996,2,0,31,5,6,5.99963,.00037
1996,2,0,31,0,7,19.03062,6.969382
1996,2,0,31,1,7,14.99151,4.008487
1996,2,0,31,2,7,18.18338,2.816621
1996,2,0,31,3,7,4.943294,2.056706
1996,2,0,31,4,7,15.07507,.92493
1996,2,0,31,5,7,4.926362,2.073638
1996,2,0,31,0,8,17.33426,4.665738
1996,2,0,31,1,8,18.40534,2.594657
1996,2,0,31,2,8,17.04667,4.953326
1996,2,0,31,3,8,14.37772,1.62228
1996,2,0,31,4,8,18.98219,.01781
1996,2,0,31,5,8,6.03007,.96993
1996,2,0,31,0,9,31.4763,6.523703
1996,2,0,31,1,9,8.738286,3.261714
1996,2,0,31,2,9,8.98197,.01803
1996,2,0,31,3,9,6.81744,.18256
1996,2,0,31,4,9,12.53208,2.46792
1996,2,0,31,5,9,9.99874,.00126
1996,2,0,31,0,10,10.78471,2.215289
1996,2,0,31,1,10,17.319,2.680999
1996,2,0,31,2,10,14.09991,.9000899
1996,2,0,31,4,10,12.99765,.00235
1996,2,0,31,2,11,6.9866,.0134
1996,2,0,31,4,11,8.99998,.00002
1996,2,0,32,1,0,7.61846,.38154
1996,2,0,32,2,0,6.205996,2.794004
1996,2,0,32,0,1,11.753,4.246999
1996,2,0,32,1,1,24.71146,6.288537
1996,2,0,32,2,1,6.789212,8.210788
1996,2,0,32,3,1,8.915489,6.084511
1996,2,0,32,4,1,3.068746,3.931254
1996,2,0,32,0,2,13.56646,8.433539
1996,2,0,32,1,2,42.64818,6.351821
1996,2,0,32,2,2,14.20774,13.79226
1996,2,0,32,3,2,4.354808,5.645192
1996,2,0,32,4,2,8.400599,8.599401
1996,2,0,32,5,2,18.77736,1.22264
1996,2,0,32,0,3,18.32016,8.679838
1996,2,0,32,1,3,14.35904,4.640957
1996,2,0,32,2,3,15.17272,5.82728
1996,2,0,32,3,3,3.038428,3.961572
1996,2,0,32,4,3,7.865235,1.134765
1996,2,0,32,5,3,6.979323,2.020677
1996,2,0,32,0,4,9.270526,6.729474
1996,2,0,32,1,4,13.87476,5.125236
1996,2,0,32,2,4,8.515953,5.484047
1996,2,0,32,3,4,8.162528,3.837472
1996,2,0,32,4,4,8.158032,1.841968
1996,2,0,32,5,4,14.95661,6.043391
1996,2,0,32,0,5,9.388723,2.611277
1996,2,0,32,1,5,11.89486,3.10514
1996,2,0,32,2,5,8.129386,1.870614
1996,2,0,32,4,5,5.548959,4.451041
1996,2,0,32,5,5,10.42717,3.572834
1996,2,0,32,0,6,15.62535,3.374647
1996,2,0,32,1,6,7.109483,3.890517
1996,2,0,32,2,6,17.81296,7.187043
1996,2,0,32,3,6,5.039032,6.960968
1996,2,0,32,4,6,10.56941,6.430595
1996,2,0,32,5,6,17.04451,2.95549
1996,2,0,32,0,7,16.92618,2.073824
1996,2,0,32,1,7,22.10698,4.893017
1996,2,0,32,2,7,17.04851,6.951492
1996,2,0,32,3,7,4.492659,3.507341
1996,2,0,32,4,7,16.3311,7.668896
1996,2,0,32,5,7,16.69206,6.307943
1996,2,0,32,0,8,21.59299,3.407009
1996,2,0,32,1,8,33.81713,3.182871
1996,2,0,32,2,8,27.45016,3.549844
1996,2,0,32,3,8,6.964944,3.035056
1996,2,0,32,4,8,21.73727,4.262733
1996,2,0,32,5,8,29.17427,7.825734
1996,2,0,32,0,9,20.83515,2.16485
1996,2,0,32,1,9,23.10155,1.89845
1996,2,0,32,2,9,18.55081,4.449191
1996,2,0,32,4,9,17.80176,6.198244
1996,2,0,32,5,9,16.32303,3.676973
1996,2,0,32,0,10,23.00113,.9988682
1996,2,0,32,1,10,21.95798,.04202
1996,2,0,32,2,10,20.5024,1.497599
1996,2,0,32,4,10,13.00871,1.991289
1996,2,0,32,5,10,13.48363,2.516372
1996,2,0,32,0,11,7,0
1996,2,0,32,1,11,9.84238,.15762
1996,2,0,32,2,11,6.99569,.00431
1996,2,0,32,4,11,5.93593,.06407
1996,2,0,34,0,0,3.936881,2.063119
1996,2,0,34,0,1,11.72968,3.270316
1996,2,0,34,1,1,5.10385,.89615
1996,2,0,34,0,2,5.32816,3.67184
1996,2,0,34,1,2,8.748883,3.251117
1996,2,0,34,0,3,13.68756,6.312439
1996,2,0,34,1,3,13.62224,7.377765
1996,2,0,34,0,4,7.983544,2.016456
1996,2,0,34,1,4,6.725967,5.274033
1996,2,0,34,0,5,10.56981,4.430192
1996,2,0,34,1,5,9.95313,2.04687
1996,2,0,34,2,5,2.050615,3.949385
1996,2,0,34,0,6,8.374221,1.625779
1996,2,0,34,1,6,4.99679,1.00321
1996,2,0,34,0,7,6.019868,3.980132
1996,2,0,34,1,7,4.60225,4.39775
1996,2,0,34,2,7,2.998722,4.001278
1996,2,0,34,0,8,5.773526,2.226474
1996,2,0,34,1,8,8.27871,.72129
1996,2,0,34,2,8,3.87684,2.12316
1996,2,0,34,0,9,7.98217,1.01783
1996,2,0,34,1,9,6.96805,1.03195
1996,2,0,34,2,9,4.92867,1.07133
1996,2,0,34,0,10,4.869878,1.130122
1996,2,0,35,0,0,8.498572,3.501428
1996,2,0,35,1,0,13.11511,8.884888
1996,2,0,35,3,0,4.98169,1.01831
1996,2,0,35,0,1,16.63162,3.368385
1996,2,0,35,1,1,16.58199,8.418011
1996,2,0,35,2,1,4.251295,3.748705
1996,2,0,35,4,1,3.818094,4.181906
1996,2,0,35,5,1,1.77328,4.22672
1996,2,0,35,0,2,12.33065,7.669348
1996,2,0,35,1,2,17.24933,5.750674
1996,2,0,35,2,2,14.64871,10.35129
1996,2,0,35,3,2,2.660628,4.339372
1996,2,0,35,4,2,5.74716,1.25284
1996,2,0,35,5,2,4.340505,3.659495
1996,2,0,35,0,3,22.3627,6.637303
1996,2,0,35,1,3,16.10175,4.898254
1996,2,0,35,2,3,8.289634,6.710366
1996,2,0,35,3,3,4.063258,6.936742
1996,2,0,35,4,3,8.140139,4.859861
1996,2,0,35,5,3,6.583456,3.416544
1996,2,0,35,0,4,19.72236,5.277635
1996,2,0,35,1,4,22.09113,1.908875
1996,2,0,35,2,4,11.16178,1.83822
1996,2,0,35,3,4,5.884308,2.115692
1996,2,0,35,4,4,6.252495,3.747505
1996,2,0,35,5,4,6.802472,5.197528
1996,2,0,35,0,5,8.74442,2.25558
1996,2,0,35,1,5,20.46827,4.531732
1996,2,0,35,2,5,9.204288,1.795712
1996,2,0,35,3,5,7.256791,2.743209
1996,2,0,35,4,5,6.895458,5.104542
1996,2,0,35,5,5,13.07351,3.926491
1996,2,0,35,0,6,9.132319,2.867681
1996,2,0,35,1,6,16.97101,3.028994
1996,2,0,35,2,6,4.007572,2.992428
1996,2,0,35,3,6,10.88165,3.118349
1996,2,0,35,4,6,9.475223,3.524777
1996,2,0,35,5,6,8.468789,2.531211
1996,2,0,35,0,7,15.59542,4.404583
1996,2,0,35,1,7,6.9997,1.0003
1996,2,0,35,3,7,7.09062,.90938
1996,2,0,35,4,7,9.415211,1.584789
1996,2,0,35,5,7,8.42099,2.57901
1996,2,0,35,0,8,11.04736,1.95264
1996,2,0,35,1,8,12.41722,2.582778
1996,2,0,35,2,8,7.413195,1.586805
1996,2,0,35,3,8,5.99954,.00046
1996,2,0,35,4,8,5.99999,.00001
1996,2,0,35,5,8,10.20339,.7966101
1996,2,0,35,0,9,7,0
1996,2,0,35,1,9,13.98748,1.01252
1996,2,0,35,2,9,8.99469,.00531
1996,2,0,35,4,9,11.84312,.15688
1996,2,0,35,5,9,10.97251,.02749
1996,2,0,35,0,10,7.97901,.02099
1996,2,0,35,5,10,6,0
1996,2,0,36,0,0,8.32543,.67457
1996,2,0,36,1,0,6.744253,3.255747
1996,2,0,36,0,1,11.99224,6.00776
1996,2,0,36,1,1,9.281257,4.718743
1996,2,0,36,0,2,12.14038,5.859618
1996,2,0,36,1,2,13.90053,4.099468
1996,2,0,36,2,2,6.93441,.06559
1996,2,0,36,0,3,17.44144,5.558561
1996,2,0,36,1,3,10.97829,6.021712
1996,2,0,36,0,4,12.45072,8.549282
1996,2,0,36,1,4,8.776371,3.223629
1996,2,0,36,0,5,16.89877,5.101228
1996,2,0,36,1,5,7.72003,.27997
1996,2,0,36,0,6,12.11436,1.885643
1996,2,0,36,1,6,6.999126,3.000874
1996,2,0,36,0,7,13.84163,1.15837
1996,2,0,36,1,7,7.75548,1.24452
1996,2,0,36,3,7,4.307559,1.692441
1996,2,0,36,5,7,3.998736,2.001264
1996,2,0,36,0,8,15.32283,4.677168
1996,2,0,36,2,8,3.86246,2.13754
1996,2,0,36,5,8,3.957933,2.042067
1996,2,0,36,0,9,4.63604,1.36396
1996,2,0,36,1,9,8.45819,1.54181
1996,2,0,36,5,9,6.967277,1.032723
1996,2,0,36,1,10,5.99993,1.00007
1996,2,0,36,5,10,7.99793,1.00207
1996,2,0,36,4,11,6.03893,.96107
1996,2,0,37,0,0,36.00748,19.99252
1996,2,0,37,1,0,34.7324,16.2676
1996,2,0,37,2,0,14.4062,14.5938
1996,2,0,37,3,0,6.715293,9.284707
1996,2,0,37,0,1,63.256,29.744
1996,2,0,37,1,1,24.71621,12.28379
1996,2,0,37,2,1,12.61957,4.380435
1996,2,0,37,3,1,5.809082,3.190918
1996,2,0,37,4,1,3.870027,3.129973
1996,2,0,37,5,1,6.09644,1.90356
1996,2,0,37,0,2,63.3255,21.6745
1996,2,0,37,1,2,35.4313,9.568704
1996,2,0,37,2,2,5.261172,1.738828
1996,2,0,37,3,2,5.026974,1.973026
1996,2,0,37,5,2,5.9994,.0006
1996,2,0,37,0,3,83.07436,16.92564
1996,2,0,37,1,3,31.93758,5.062417
1996,2,0,37,2,3,10.96932,2.030679
1996,2,0,37,3,3,9.918498,2.081502
1996,2,0,37,4,3,7.025814,2.974186
1996,2,0,37,0,4,58.12041,6.879594
1996,2,0,37,1,4,25.48343,1.51657
1996,2,0,37,2,4,6.382285,3.617715
1996,2,0,37,4,4,3.242479,2.757521
1996,2,0,37,5,4,8.99972,.00028
1996,2,0,37,0,5,51.50398,9.496019
1996,2,0,37,1,5,17.83254,2.167463
1996,2,0,37,2,5,7.045387,.954613
1996,2,0,37,3,5,5.80215,.19785
1996,2,0,37,4,5,6.25171,.7482901
1996,2,0,37,0,6,44.80301,8.196993
1996,2,0,37,1,6,19.91904,2.080963
1996,2,0,37,2,6,7.893662,1.106338
1996,2,0,37,0,7,50.90372,3.096281
1996,2,0,37,1,7,16.83077,3.169234
1996,2,0,37,2,7,4.457248,1.542752
1996,2,0,37,3,7,7.47757,.52243
1996,2,0,37,4,7,6.53364,1.46636
1996,2,0,37,5,7,10,.9999999
1996,2,0,37,0,8,94.25723,5.742766
1996,2,0,37,1,8,18.74331,1.256691
1996,2,0,37,2,8,11.85603,1.143972
1996,2,0,37,3,8,5.994715,1.005285
1996,2,0,37,4,8,9.281174,1.718826
1996,2,0,37,5,8,10,0
1996,2,0,37,0,9,52.37828,3.621721
1996,2,0,37,1,9,12.99601,.00399
1996,2,0,37,2,9,10.98187,.01813
1996,2,0,37,3,9,9.0695,.9305
1996,2,0,37,4,9,14.60001,1.399991
1996,2,0,37,5,9,19.99956,.00044
1996,2,0,37,0,10,37.99665,5.003345
1996,2,0,37,1,10,11.99987,.00013
1996,2,0,37,4,10,11.721,.2789999
1996,2,0,37,5,10,9,0
1996,2,0,37,0,11,18.91161,.08839
1996,2,0,37,1,11,8.99849,.00151
1996,2,0,37,4,11,6.98386,.01614
1996,2,0,38,0,0,139.9363,62.0637
1996,2,0,38,1,0,107.4952,33.50478
1996,2,0,38,2,0,46.7703,28.2297
1996,2,0,38,3,0,20.80256,8.197442
1996,2,0,38,4,0,8.86908,2.13092
1996,2,0,38,0,1,235.0669,87.93311
1996,2,0,38,1,1,157.0132,61.98684
1996,2,0,38,2,1,77.79435,26.20565
1996,2,0,38,3,1,37.22754,21.77246
1996,2,0,38,4,1,9.046301,3.953699
1996,2,0,38,5,1,10.45531,1.54469
1996,2,0,38,0,2,274.3559,81.64414
1996,2,0,38,1,2,211.825,60.17501
1996,2,0,38,2,2,102.9145,36.08545
1996,2,0,38,3,2,62.00321,18.99679
1996,2,0,38,4,2,36.61987,13.38013
1996,2,0,38,5,2,34.73556,5.264437
1996,2,0,38,0,3,262.2706,70.72941
1996,2,0,38,1,3,163.7622,45.23779
1996,2,0,38,2,3,81.61919,22.38081
1996,2,0,38,3,3,70.43821,23.56179
1996,2,0,38,4,3,35.43225,11.56775
1996,2,0,38,5,3,32.46625,17.53375
1996,2,0,38,0,4,157.5647,48.43527
1996,2,0,38,1,4,127.1746,29.82544
1996,2,0,38,2,4,85.83644,21.16356
1996,2,0,38,3,4,59.44605,20.55395
1996,2,0,38,4,4,34.89525,12.10475
1996,2,0,38,5,4,41.35807,7.641932
1996,2,0,38,0,5,113.3174,29.68262
1996,2,0,38,1,5,89.2257,18.7743
1996,2,0,38,2,5,66.60242,15.39758
